picture_id,metadata_name,metadata_surname,metadata_nationality,metadata_country,metadata_capital,metadata_longitude,metadata_latitude
2006814492,Jean Baptiste Claude,Odiot,French,France,Paris,2.75,46.94
2006980426,Jean Baptiste Claude,Odiot,French,France,Paris,2.75,46.94
2006980422,Jean Baptiste Claude,Odiot,French,France,Paris,2.75,46.94
2006980420,Jean Baptiste Claude,Odiot,French,France,Paris,2.75,46.94
2006999845,Jean Baptiste Claude,Odiot,French,France,Paris,2.75,46.94
2007029311,Jan (II),Oomkens,French,France,Paris,2.75,46.94
14765,Alphonse,Osbert,French,France,Paris,2.75,46.94
14662,Alphonse,Osbert,French,France,Paris,2.75,46.94
18521,Jeanne,Paquin,French,France,Paris,2.75,46.94
18516,Jeanne,Paquin,French,France,Paris,2.75,46.94
18517,Jeanne,Paquin,French,France,Paris,2.75,46.94
18519,Jeanne,Paquin,French,France,Paris,2.75,46.94
20634,Jeanne,Paquin,French,France,Paris,2.75,46.94
834,Henri Joseph Aubert,Parent,French,France,Paris,2.75,46.94
342231,E. J.-B.,Paulin,French,France,Paris,2.75,46.94
317866,Octave,Penguilly-L’Haridon,French,France,Paris,2.75,46.94
312149,Charles,Percier,French,France,Paris,2.75,46.94
342839,Louis Lié,Périn-Salbreux,French,France,Paris,2.75,46.94
329034,Auguste,Perret,French,France,Paris,2.75,46.94
322654,Louis,Petitot,French,France,Paris,2.75,46.94
1827,Pierre,Peyron,French,France,Paris,2.75,46.94
1413,Pierre,Peyron,French,France,Paris,2.75,46.94
1911,Pierre,Peyron,French,France,Paris,2.75,46.94
2007037007,Jean François Pierre,Peyron,French,France,Paris,2.75,46.94
3519,Pierre,Peyron,French,France,Paris,2.75,46.94
2006954083,François Joseph (II),Pfeiffer,French,France,Paris,2.75,46.94
2006954085,François Joseph (II),Pfeiffer,French,France,Paris,2.75,46.94
2006954087,François Joseph (II),Pfeiffer,French,France,Paris,2.75,46.94
2006937818,François Joseph (II),Pfeiffer,French,France,Paris,2.75,46.94
2006937810,François Joseph (II),Pfeiffer,French,France,Paris,2.75,46.94
2006937812,François Joseph (II),Pfeiffer,French,France,Paris,2.75,46.94
2006937814,François Joseph (II),Pfeiffer,French,France,Paris,2.75,46.94
2006959577,François Joseph (II),Pfeiffer,French,France,Paris,2.75,46.94
2006954081,François Joseph (II),Pfeiffer,French,France,Paris,2.75,46.94
2006954089,François Joseph (II),Pfeiffer,French,France,Paris,2.75,46.94
2006937820,François Joseph (II),Pfeiffer,French,France,Paris,2.75,46.94
2006937808,François Joseph (II),Pfeiffer,French,France,Paris,2.75,46.94
2006937830,François Joseph (II),Pfeiffer,French,France,Paris,2.75,46.94
2006937816,François Joseph (II),Pfeiffer,French,France,Paris,2.75,46.94
2006937838,François Joseph (II),Pfeiffer,French,France,Paris,2.75,46.94
2006937836,François Joseph (II),Pfeiffer,French,France,Paris,2.75,46.94
2006937834,François Joseph (II),Pfeiffer,French,France,Paris,2.75,46.94
2006937832,François Joseph (II),Pfeiffer,French,France,Paris,2.75,46.94
2006937828,François Joseph (II),Pfeiffer,French,France,Paris,2.75,46.94
2006937824,François Joseph (II),Pfeiffer,French,France,Paris,2.75,46.94
2006954122,François Joseph (II),Pfeiffer,French,France,Paris,2.75,46.94
2006937802,François Joseph (II),Pfeiffer,French,France,Paris,2.75,46.94
2006937822,François Joseph (II),Pfeiffer,French,France,Paris,2.75,46.94
2006937804,François Joseph (II),Pfeiffer,French,France,Paris,2.75,46.94
2006937826,François Joseph (II),Pfeiffer,French,France,Paris,2.75,46.94
2006954099,François Joseph (II),Pfeiffer,French,France,Paris,2.75,46.94
2006954097,François Joseph (II),Pfeiffer,French,France,Paris,2.75,46.94
2006954095,François Joseph (II),Pfeiffer,French,France,Paris,2.75,46.94
2006954093,François Joseph (II),Pfeiffer,French,France,Paris,2.75,46.94
2006954091,François Joseph (II),Pfeiffer,French,France,Paris,2.75,46.94
2006957970,François Joseph (II),Pfeiffer,French,France,Paris,2.75,46.94
2006954101,François Joseph (II),Pfeiffer,French,France,Paris,2.75,46.94
2006937799,François Joseph (II),Pfeiffer,French,France,Paris,2.75,46.94
2006937806,François Joseph (II),Pfeiffer,French,France,Paris,2.75,46.94
334364,F.,Philippoteaux,French,France,Paris,2.75,46.94
333892,F.,Philippoteaux,French,France,Paris,2.75,46.94
4930,Francis,Picabia,French,France,Paris,2.75,46.94
17339,Francis,Picabia,French,France,Paris,2.75,46.94
17340,Francis,Picabia,French,France,Paris,2.75,46.94
1699,François Édouard,Picot,French,France,Paris,2.75,46.94
330503,Francois-Edouard,Picot,French,France,Paris,2.75,46.94
330757,Edouard,Pingret,French,France,Paris,2.75,46.94
18513,Paul,Poiret,French,France,Paris,2.75,46.94
18511,Paul,Poiret,French,France,Paris,2.75,46.94
18514,Paul,Poiret,French,France,Paris,2.75,46.94
18512,Paul,Poiret,French,France,Paris,2.75,46.94
2006965369,Alphonse-Louis,Poitevin,French,France,Paris,2.75,46.94
303924,James,Pradier,French,France,Paris,2.75,46.94
303963,James,Pradier,French,France,Paris,2.75,46.94
303965,James,Pradier,French,France,Paris,2.75,46.94
303982,Auguste,Préault,French,France,Paris,2.75,46.94
303914,Auguste,Préault,French,France,Paris,2.75,46.94
303927,Auguste,Préault,French,France,Paris,2.75,46.94
303920,Auguste,Préault,French,France,Paris,2.75,46.94
103227,Pierre-Paul,Prud'hon,French,France,Paris,2.75,46.94
2006903287,Pierre,Prud'hon,French,France,Paris,2.75,46.94
2006991974,Pierre,Prud'hon,French,France,Paris,2.75,46.94
2006922974,Pierre,Prud'hon,French,France,Paris,2.75,46.94
2006991969,Pierre,Prud'hon,French,France,Paris,2.75,46.94
327260,Pierre-Paul,Prud’hon,French,France,Paris,2.75,46.94
327259,Pierre-Paul,Prud’hon,French,France,Paris,2.75,46.94
880,Pierre,Puvis de Chavannes,French,France,Paris,2.75,46.94
884,Pierre,Puvis de Chavannes,French,France,Paris,2.75,46.94
345,Pierre,Puvis de Chavannes,French,France,Paris,2.75,46.94
2498,Pierre,Puvis de Chavannes,French,France,Paris,2.75,46.94
878,Pierre,Puvis de Chavannes,French,France,Paris,2.75,46.94
876,Pierre,Puvis de Chavannes,French,France,Paris,2.75,46.94
875,Pierre,Puvis de Chavannes,French,France,Paris,2.75,46.94
872,Pierre,Puvis de Chavannes,French,France,Paris,2.75,46.94
873,Pierre,Puvis de Chavannes,French,France,Paris,2.75,46.94
906,Pierre,Puvis de Chavannes,French,France,Paris,2.75,46.94
907,Pierre,Puvis de Chavannes,French,France,Paris,2.75,46.94
905,Pierre,Puvis de Chavannes,French,France,Paris,2.75,46.94
508,Pierre,Puvis de Chavannes,French,France,Paris,2.75,46.94
507,Pierre,Puvis de Chavannes,French,France,Paris,2.75,46.94
775,Pierre,Puvis de Chavannes,French,France,Paris,2.75,46.94
774,Pierre,Puvis de Chavannes,French,France,Paris,2.75,46.94
776,Pierre,Puvis de Chavannes,French,France,Paris,2.75,46.94
773,Pierre,Puvis de Chavannes,French,France,Paris,2.75,46.94
819,Pierre,Puvis de Chavannes,French,France,Paris,2.75,46.94
814,Pierre,Puvis de Chavannes,French,France,Paris,2.75,46.94
815,Pierre,Puvis de Chavannes,French,France,Paris,2.75,46.94
816,Pierre,Puvis de Chavannes,French,France,Paris,2.75,46.94
817,Pierre,Puvis de Chavannes,French,France,Paris,2.75,46.94
299,Pierre,Puvis de Chavannes,French,France,Paris,2.75,46.94
297,Pierre,Puvis de Chavannes,French,France,Paris,2.75,46.94
911,Pierre,Puvis de Chavannes,French,France,Paris,2.75,46.94
910,Pierre,Puvis de Chavannes,French,France,Paris,2.75,46.94
818,Pierre,Puvis de Chavannes,French,France,Paris,2.75,46.94
871,Pierre,Puvis de Chavannes,French,France,Paris,2.75,46.94
168,Pierre,Puvis de Chavannes,French,France,Paris,2.75,46.94
2006928797,Edme,Quenedey,French,France,Paris,2.75,46.94
322614,Auguste-Marie,Raffet,French,France,Paris,2.75,46.94
303952,Nicolas-Bernard,Raggi,French,France,Paris,2.75,46.94
303823,Claude,Ramey,French,France,Paris,2.75,46.94
14750,Paul,Ranson,French,France,Paris,2.75,46.94
963,Jacques,Réattu,French,France,Paris,2.75,46.94
304376,Georges,Recipon,French,France,Paris,2.75,46.94
102363,Odilon,Redon,French,France,Paris,2.75,46.94
338297,Odilon,Redon,French,France,Paris,2.75,46.94
338296,Odilon,Redon,French,France,Paris,2.75,46.94
2210,Odilon,Redon,French,France,Paris,2.75,46.94
2077,Odilon,Redon,French,France,Paris,2.75,46.94
100980,Odilon,Redon,French,France,Paris,2.75,46.94
2068,Odilon,Redon,French,France,Paris,2.75,46.94
2062,Odilon,Redon,French,France,Paris,2.75,46.94
2063,Odilon,Redon,French,France,Paris,2.75,46.94
2064,Odilon,Redon,French,France,Paris,2.75,46.94
2065,Odilon,Redon,French,France,Paris,2.75,46.94
2066,Odilon,Redon,French,France,Paris,2.75,46.94
2067,Odilon,Redon,French,France,Paris,2.75,46.94
102023,Odilon,Redon,French,France,Paris,2.75,46.94
14866,Odilon,Redon,French,France,Paris,2.75,46.94
14867,Odilon,Redon,French,France,Paris,2.75,46.94
14864,Odilon,Redon,French,France,Paris,2.75,46.94
14865,Odilon,Redon,French,France,Paris,2.75,46.94
14868,Odilon,Redon,French,France,Paris,2.75,46.94
6947,Odilon,Redon,French,France,Paris,2.75,46.94
6946,Odilon,Redon,French,France,Paris,2.75,46.94
331591,Odilon,Redon,French,France,Paris,2.75,46.94
331592,Odilon,Redon,French,France,Paris,2.75,46.94
338294,Odilon,Redon,French,France,Paris,2.75,46.94
2206,Odilon,Redon,French,France,Paris,2.75,46.94
2209,Odilon,Redon,French,France,Paris,2.75,46.94
2086,Odilon,Redon,French,France,Paris,2.75,46.94
331590,Odilon,Redon,French,France,Paris,2.75,46.94
103266,Odilon,Redon,French,France,Paris,2.75,46.94
26450,Odilon,Redon,French,France,Paris,2.75,46.94
2207,Odilon,Redon,French,France,Paris,2.75,46.94
26451,Odilon,Redon,French,France,Paris,2.75,46.94
2074,Odilon,Redon,French,France,Paris,2.75,46.94
2204,Odilon,Redon,French,France,Paris,2.75,46.94
26449,Odilon,Redon,French,France,Paris,2.75,46.94
26448,Odilon,Redon,French,France,Paris,2.75,46.94
26445,Odilon,Redon,French,France,Paris,2.75,46.94
26444,Odilon,Redon,French,France,Paris,2.75,46.94
26447,Odilon,Redon,French,France,Paris,2.75,46.94
26446,Odilon,Redon,French,France,Paris,2.75,46.94
26443,Odilon,Redon,French,France,Paris,2.75,46.94
100975,Odilon,Redon,French,France,Paris,2.75,46.94
100977,Odilon,Redon,French,France,Paris,2.75,46.94
100976,Odilon,Redon,French,France,Paris,2.75,46.94
100979,Odilon,Redon,French,France,Paris,2.75,46.94
100978,Odilon,Redon,French,France,Paris,2.75,46.94
331575,Odilon,Redon,French,France,Paris,2.75,46.94
2040,Odilon,Redon,French,France,Paris,2.75,46.94
331587,Odilon,Redon,French,France,Paris,2.75,46.94
2076,Odilon,Redon,French,France,Paris,2.75,46.94
14641,Odilon,Redon,French,France,Paris,2.75,46.94
2079,Odilon,Redon,French,France,Paris,2.75,46.94
2078,Odilon,Redon,French,France,Paris,2.75,46.94
2073,Odilon,Redon,French,France,Paris,2.75,46.94
2072,Odilon,Redon,French,France,Paris,2.75,46.94
2071,Odilon,Redon,French,France,Paris,2.75,46.94
2075,Odilon,Redon,French,France,Paris,2.75,46.94
338293,Odilon,Redon,French,France,Paris,2.75,46.94
2083,Odilon,Redon,French,France,Paris,2.75,46.94
2080,Odilon,Redon,French,France,Paris,2.75,46.94
2082,Odilon,Redon,French,France,Paris,2.75,46.94
2081,Odilon,Redon,French,France,Paris,2.75,46.94
2087,Odilon,Redon,French,France,Paris,2.75,46.94
2084,Odilon,Redon,French,France,Paris,2.75,46.94
2085,Odilon,Redon,French,France,Paris,2.75,46.94
338295,Odilon,Redon,French,France,Paris,2.75,46.94
338298,Odilon,Redon,French,France,Paris,2.75,46.94
919,Jean Baptiste,Regnault,French,France,Paris,2.75,46.94
333186,Henri,Regnault,French,France,Paris,2.75,46.94
9441,Henri,Regnault,French,France,Paris,2.75,46.94
7654,Henri,Regnault,French,France,Paris,2.75,46.94
339031,Henri,Regnault,French,France,Paris,2.75,46.94
967,Jean Baptiste,Regnault,French,France,Paris,2.75,46.94
345132,V.,Renault,French,France,Paris,2.75,46.94
5869,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5868,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5865,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5864,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5867,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5866,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5861,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5860,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5863,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5862,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
307226,Auguste,Renoir,French,France,Paris,2.75,46.94
5921,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5898,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5916,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
8239,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
1775,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
1773,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
2505,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
8219,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
8218,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
8212,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
8216,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5924,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5923,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5883,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5881,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5880,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5886,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5885,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5884,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5874,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5875,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5872,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5873,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5870,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5871,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5876,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5877,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5878,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5879,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
8209,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
8257,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
8221,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
8222,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
8224,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
8225,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
8226,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
8213,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5825,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5824,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5827,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5826,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5828,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5842,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5918,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5915,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5914,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5917,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5911,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5913,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5912,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
8236,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
8235,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
1672,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5899,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
1840,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5847,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5846,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5845,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5849,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5848,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
3735,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
1753,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
1752,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
8223,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5837,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5834,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5833,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5830,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5831,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5839,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
8215,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
538,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5902,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5903,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5900,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5901,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5906,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5907,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5904,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5905,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5908,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5909,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
1839,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
1030,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
8260,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
2010683344,Pierre-Auguste,Renoir,French,France,Paris,2.75,46.94
8254,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
8251,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
8250,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
8253,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
8252,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5854,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5855,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5856,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5857,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5850,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5852,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5853,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5858,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5859,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5937,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5829,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
994,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
317858,Auguste,Renoir,French,France,Paris,2.75,46.94
8248,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
8249,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
8246,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
8241,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
8245,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5936,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5934,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5939,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
1677,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
1671,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
8211,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
8210,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
8214,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
8217,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5832,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5919,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
5910,Pierre Auguste,Renoir,French,France,Paris,2.75,46.94
