picture_id,mid_year,cluster_id,cluster_rank
5840,1819,23,4
8496,1810,16,1
8496,1810,41,2
8496,1810,38,3
8496,1810,3,4
11281,1870,2,1
11281,1870,12,2
11281,1870,31,3
11281,1870,10,4
304425,1911,69,1
304425,1911,56,2
304425,1911,99,3
304425,1911,11,4
304426,1914,99,1
304426,1914,7,2
304426,1914,43,3
304426,1914,76,4
304422,1910,3,1
304422,1910,99,2
304422,1910,9,3
304422,1910,49,4
11060,1901,29,1
11060,1901,28,2
11060,1901,95,3
11060,1901,35,4
11062,1900,70,1
11062,1900,4,2
11062,1900,50,3
11062,1900,95,4
11064,1903,98,1
11064,1903,27,2
11064,1903,23,3
11064,1903,95,4
11066,1904,98,1
11066,1904,67,2
11066,1904,0,3
11066,1904,95,4
11981,1913,66,1
11981,1913,86,2
11981,1913,30,3
11981,1913,27,4
17311,1837,36,1
17311,1837,65,2
17311,1837,108,3
17311,1837,68,4
17310,1845,1,1
17310,1845,69,2
17310,1845,104,3
17310,1845,107,4
17313,1839,65,1
17313,1839,99,2
17313,1839,104,3
17313,1839,43,4
17312,1839,12,1
17312,1839,107,2
17312,1839,35,3
17312,1839,50,4
17315,1847,1,1
17315,1847,61,2
17315,1847,43,3
17315,1847,107,4
17317,1845,103,1
17317,1845,84,2
17317,1845,107,3
17317,1845,65,4
17316,1884,28,1
17316,1884,13,2
17316,1884,0,3
17316,1884,107,4
17319,1907,63,1
17319,1907,51,2
17319,1907,107,3
17319,1907,57,4
17318,1845,73,1
17318,1845,107,2
17318,1845,11,3
17318,1845,97,4
28722,1857,103,1
28722,1857,92,2
28722,1857,107,3
28722,1857,104,4
12246,1871,68,1
12246,1871,63,2
12246,1871,46,3
12246,1871,0,4
28726,1864,69,1
28726,1864,11,2
28726,1864,103,3
28726,1864,107,4
3178,1869,109,1
3178,1869,48,2
3178,1869,0,3
3178,1869,14,4
2006993762,1810,84,1
2006993762,1810,50,2
2006993762,1810,14,3
2006993762,1810,63,4
28724,1855,103,1
28724,1855,69,2
28724,1855,11,3
28724,1855,107,4
28446,1847,75,1
28446,1847,65,2
28446,1847,11,3
28446,1847,107,4
28441,1852,97,1
28441,1852,65,2
28441,1852,107,3
28441,1852,11,4
333907,1833,19,1
333907,1833,31,2
333907,1833,89,3
333907,1833,103,4
19565,1885,97,1
19565,1885,103,2
19565,1885,75,3
19565,1885,73,4
4816,1914,5,1
4816,1914,105,2
4816,1914,7,3
4816,1914,2,4
23750,1836,83,1
23750,1836,26,2
23750,1836,109,3
23750,1836,98,4
23751,1835,16,1
23751,1835,5,2
23751,1835,78,3
23751,1835,43,4
23756,1834,26,1
23756,1834,99,2
23756,1834,5,3
23756,1834,25,4
23757,1834,25,1
23757,1834,34,2
23757,1834,32,3
23757,1834,26,4
23754,1836,44,1
23754,1836,76,2
23754,1836,8,3
23754,1836,90,4
23759,1834,35,1
23759,1834,27,2
23759,1834,2,3
23759,1834,26,4
319515,1823,94,1
319515,1823,31,2
319515,1823,84,3
319515,1823,55,4
4814,1914,5,1
4814,1914,30,2
4814,1914,25,3
4814,1914,2,4
26039,1914,98,1
26039,1914,74,2
26039,1914,95,3
26039,1914,27,4
20362,1800,40,1
20362,1800,76,2
20362,1800,71,3
20362,1800,97,4
4819,1911,7,1
4819,1911,81,2
4819,1911,69,3
4819,1911,95,4
20366,1879,3,1
20366,1879,5,2
20366,1879,104,3
20366,1879,92,4
20367,1881,40,1
20367,1881,45,2
20367,1881,19,3
20367,1881,8,4
333188,1833,20,1
333188,1833,30,2
333188,1833,74,3
333188,1833,55,4
333182,1793,76,1
333182,1793,99,2
333182,1793,69,3
333182,1793,91,4
333184,1853,19,1
333184,1853,56,2
333184,1853,73,3
333184,1853,107,4
25759,1907,43,1
25759,1907,74,2
25759,1907,54,3
25759,1907,69,4
316782,1840,78,1
316782,1840,93,2
316782,1840,62,3
316782,1840,52,4
3592,1838,90,1
3592,1838,26,2
3592,1838,85,3
3592,1838,5,4
3590,1838,41,1
3590,1838,94,2
3590,1838,73,3
3590,1838,36,4
1086,1830,15,1
1086,1830,10,2
1086,1830,0,3
1086,1830,60,4
26037,1914,5,1
26037,1914,12,2
26037,1914,8,3
26037,1914,14,4
1085,1848,53,1
1085,1848,99,2
1085,1848,39,3
1085,1848,97,4
26031,1914,5,1
26031,1914,6,2
26031,1914,14,3
26031,1914,55,4
8086,1821,96,1
8086,1821,15,2
8086,1821,91,3
8086,1821,53,4
12920,1803,27,1
12920,1803,30,2
12920,1803,60,3
12920,1803,37,4
656,1838,26,1
656,1838,67,2
656,1838,55,3
656,1838,14,4
26033,1914,5,1
26033,1914,104,2
26033,1914,89,3
26033,1914,103,4
12922,1804,42,1
12922,1804,36,2
12922,1804,3,3
12922,1804,23,4
18529,1912,104,1
18529,1912,20,2
18529,1912,97,3
18529,1912,103,4
18525,1913,17,1
18525,1913,97,2
18525,1913,73,3
18525,1913,20,4
18524,1913,20,1
18524,1913,17,2
18524,1913,64,3
18524,1913,97,4
18523,1908,97,1
18523,1908,20,2
18523,1908,17,3
18523,1908,73,4
18522,1910,97,1
18522,1910,64,2
18522,1910,20,3
18522,1910,103,4
18521,1911,97,1
18521,1911,75,2
18521,1911,73,3
18521,1911,107,4
18520,1911,97,1
18520,1911,17,2
18520,1911,45,3
18520,1911,73,4
655,1838,93,1
655,1838,26,2
655,1838,3,3
655,1838,39,4
27083,1892,21,1
27083,1892,55,2
27083,1892,62,3
27083,1892,107,4
12927,1806,100,1
12927,1806,23,2
12927,1806,0,3
12927,1806,63,4
29520,1915,61,1
29520,1915,94,2
29520,1915,7,3
29520,1915,95,4
29527,1895,40,1
29527,1895,104,2
29527,1895,69,3
29527,1895,90,4
314321,1822,93,1
314321,1822,75,2
314321,1822,31,3
314321,1822,44,4
314320,1826,83,1
314320,1826,89,2
314320,1826,11,3
314320,1826,72,4
343526,1831,35,1
343526,1831,109,2
343526,1831,0,3
343526,1831,86,4
8692,1857,34,1
8692,1857,39,2
8692,1857,50,3
8692,1857,12,4
3207,1871,68,1
3207,1871,95,2
3207,1871,84,3
3207,1871,44,4
10578,1906,87,1
10578,1906,73,2
10578,1906,107,3
10578,1906,95,4
25089,1869,49,1
25089,1869,94,2
25089,1869,36,3
25089,1869,17,4
10575,1905,87,1
10575,1905,73,2
10575,1905,68,3
10575,1905,107,4
878,1868,109,1
878,1868,44,2
878,1868,3,3
878,1868,63,4
879,1876,81,1
879,1876,30,2
879,1876,55,3
879,1876,105,4
876,1866,17,1
876,1866,3,2
876,1866,6,3
876,1866,23,4
874,1876,12,1
874,1876,8,2
874,1876,2,3
874,1876,65,4
875,1863,18,1
875,1863,3,2
875,1863,70,3
875,1863,59,4
872,1861,18,1
872,1861,3,2
872,1861,80,3
872,1861,53,4
873,1867,19,1
873,1867,55,2
873,1867,109,3
873,1867,82,4
3170,1867,69,1
3170,1867,48,2
3170,1867,75,3
3170,1867,92,4
5967,1888,88,1
5967,1888,102,2
5967,1888,35,3
5967,1888,15,4
16301,1889,1,1
16301,1889,43,2
16301,1889,92,3
16301,1889,21,4
8843,1910,95,1
8843,1910,104,2
8843,1910,64,3
8843,1910,43,4
8518,1826,92,1
8518,1826,97,2
8518,1826,11,3
8518,1826,69,4
8846,1911,37,1
8846,1911,12,2
8846,1911,35,3
8846,1911,95,4
28939,1869,103,1
28939,1869,79,2
28939,1869,104,3
28939,1869,105,4
28938,1880,11,1
28938,1880,75,2
28938,1880,60,3
28938,1880,97,4
28933,1880,84,1
28933,1880,47,2
28933,1880,8,3
28933,1880,3,4
28931,1880,84,1
28931,1880,8,2
28931,1880,103,3
28931,1880,47,4
28937,1880,52,1
28937,1880,15,2
28937,1880,45,3
28937,1880,19,4
28935,1880,46,1
28935,1880,47,2
28935,1880,53,3
28935,1880,11,4
6904,1880,13,1
6904,1880,51,2
6904,1880,10,3
6904,1880,0,4
15430,1909,37,1
15430,1909,78,2
15430,1909,7,3
15430,1909,27,4
8134,1809,80,1
8134,1809,0,2
8134,1809,51,3
8134,1809,63,4
8135,1809,70,1
8135,1809,80,2
8135,1809,34,3
8135,1809,51,4
8136,1824,74,1
8136,1824,6,2
8136,1824,50,3
8136,1824,77,4
8137,1816,41,1
8137,1816,74,2
8137,1816,4,3
8137,1816,70,4
8130,1812,13,1
8130,1812,50,2
8130,1812,35,3
8130,1812,70,4
8131,1864,34,1
8131,1864,45,2
8131,1864,63,3
8131,1864,57,4
8132,1809,41,1
8132,1809,51,2
8132,1809,16,3
8132,1809,6,4
15439,1915,7,1
15439,1915,95,2
15439,1915,73,3
15439,1915,25,4
2394,1881,51,1
2394,1881,50,2
2394,1881,57,3
2394,1881,23,4
8346,1880,15,1
8346,1880,106,2
8346,1880,58,3
8346,1880,14,4
7739,1867,19,1
7739,1867,70,2
7739,1867,63,3
7739,1867,51,4
7738,1833,71,1
7738,1833,69,2
7738,1833,84,3
7738,1833,97,4
7733,1843,44,1
7733,1843,3,2
7733,1843,9,3
7733,1843,69,4
2392,1881,63,1
2392,1881,23,2
2392,1881,51,3
2392,1881,95,4
7731,1870,88,1
7731,1870,63,2
7731,1870,51,3
7731,1870,35,4
7730,1867,71,1
7730,1867,104,2
7730,1867,11,3
7730,1867,63,4
7737,1852,8,1
7737,1852,75,2
7737,1852,103,3
7737,1852,11,4
7736,1837,97,1
7736,1837,75,2
7736,1837,11,3
7736,1837,10,4
7735,1843,97,1
7735,1843,19,2
7735,1843,71,3
7735,1843,104,4
2006862783,1817,43,1
2006862783,1817,5,2
2006862783,1817,76,3
2006862783,1817,61,4
318178,1793,2,1
318178,1793,5,2
318178,1793,74,3
318178,1793,99,4
318179,1793,25,1
318179,1793,67,2
318179,1793,7,3
318179,1793,56,4
318170,1796,25,1
318170,1796,26,2
318170,1796,5,3
318170,1796,39,4
318174,1796,75,1
318174,1796,85,2
318174,1796,91,3
318174,1796,39,4
5784,1893,92,1
5784,1893,69,2
5784,1893,95,3
5784,1893,11,4
5785,1900,42,1
5785,1900,28,2
5785,1900,103,3
5785,1900,46,4
5786,1895,49,1
5786,1895,81,2
5786,1895,48,3
5786,1895,94,4
5780,1892,81,1
5780,1892,9,2
5780,1892,97,3
5780,1892,49,4
5781,1900,69,1
5781,1900,97,2
5781,1900,92,3
5781,1900,11,4
5782,1888,81,1
5782,1888,6,2
5782,1888,12,3
5782,1888,38,4
5783,1898,71,1
5783,1898,84,2
5783,1898,104,3
5783,1898,90,4
100920,1850,36,1
100920,1850,94,2
100920,1850,19,3
100920,1850,5,4
5788,1896,81,1
5788,1896,89,2
5788,1896,84,3
5788,1896,48,4
5789,1900,45,1
5789,1900,97,2
5789,1900,104,3
5789,1900,3,4
2010683405,1902,45,1
2010683405,1902,103,2
2010683405,1902,7,3
2010683405,1902,69,4
20252,1870,101,1
20252,1870,43,2
20252,1870,103,3
20252,1870,64,4
9622,1793,21,1
9622,1793,62,2
9622,1793,6,3
9622,1793,78,4
11438,1912,66,1
11438,1912,65,2
11438,1912,95,3
11438,1912,11,4
11432,1816,93,1
11432,1816,89,2
11432,1816,43,3
11432,1816,99,4
11430,1911,17,1
11430,1911,108,2
11430,1911,76,3
11430,1911,84,4
11436,1911,3,1
11436,1911,66,2
11436,1911,102,3
11436,1911,79,4
11437,1912,66,1
11437,1912,16,2
11437,1912,50,3
11437,1912,3,4
19229,1918,49,1
19229,1918,7,2
19229,1918,21,3
19229,1918,5,4
2566,1868,97,1
2566,1868,71,2
2566,1868,35,3
2566,1868,13,4
29533,1910,94,1
29533,1910,90,2
29533,1910,84,3
29533,1910,47,4
1851,1877,22,1
1851,1877,48,2
1851,1877,94,3
1851,1877,45,4
1853,1880,48,1
1853,1880,71,2
1853,1880,59,3
1853,1880,64,4
1855,1879,81,1
1855,1879,101,2
1855,1879,55,3
1855,1879,104,4
29211,1910,90,1
29211,1910,17,2
29211,1910,65,3
29211,1910,73,4
29210,1887,68,1
29210,1887,108,2
29210,1887,107,3
29210,1887,44,4
29213,1887,44,1
29213,1887,65,2
29213,1887,90,3
29213,1887,84,4
29212,1887,44,1
29212,1887,90,2
29212,1887,107,3
29212,1887,84,4
29215,1887,108,1
29215,1887,84,2
29215,1887,90,3
29215,1887,107,4
29214,1887,90,1
29214,1887,108,2
29214,1887,68,3
29214,1887,84,4
29217,1887,44,1
29217,1887,90,2
29217,1887,84,3
29217,1887,47,4
29218,1887,107,1
29218,1887,90,2
29218,1887,65,3
29218,1887,84,4
8909,1793,36,1
8909,1793,45,2
8909,1793,22,3
8909,1793,3,4
8907,1804,36,1
8907,1804,9,2
8907,1804,0,3
8907,1804,3,4
8906,1795,31,1
8906,1795,3,2
8906,1795,91,3
8906,1795,104,4
8903,1803,3,1
8903,1803,52,2
8903,1803,36,3
8903,1803,91,4
8902,1788,4,1
8902,1788,46,2
8902,1788,53,3
8902,1788,75,4
26939,1885,12,1
26939,1885,6,2
26939,1885,38,3
26939,1885,2,4
2828,1867,8,1
2828,1867,54,2
2828,1867,79,3
2828,1867,104,4
2825,1873,50,1
2825,1873,70,2
2825,1873,98,3
2825,1873,74,4
2826,1873,35,1
2826,1873,57,2
2826,1873,96,3
2826,1873,50,4
2827,1880,35,1
2827,1880,51,2
2827,1880,23,3
2827,1880,0,4
2820,1880,35,1
2820,1880,54,2
2820,1880,70,3
2820,1880,13,4
2821,1875,68,1
2821,1875,84,2
2821,1875,102,3
2821,1875,95,4
2822,1875,68,1
2822,1875,87,2
2822,1875,65,3
2822,1875,84,4
2823,1877,3,1
2823,1877,44,2
2823,1877,55,3
2823,1877,11,4
1409,1787,105,1
1409,1787,39,2
1409,1787,72,3
1409,1787,55,4
1408,1785,59,1
1408,1785,19,2
1408,1785,14,3
1408,1785,8,4
1405,1812,26,1
1405,1812,93,2
1405,1812,14,3
1405,1812,0,4
333459,1905,3,1
333459,1905,48,2
333459,1905,18,3
333459,1905,11,4
10001,1895,22,1
10001,1895,81,2
10001,1895,45,3
10001,1895,49,4
28426,1839,7,1
28426,1839,61,2
28426,1839,107,3
28426,1839,12,4
28420,1861,29,1
28420,1861,28,2
28420,1861,107,3
28420,1861,105,4
22302,1874,50,1
22302,1874,74,2
22302,1874,72,3
22302,1874,107,4
22303,1874,29,1
22303,1874,28,2
22303,1874,109,3
22303,1874,107,4
22300,1874,105,1
22300,1874,30,2
22300,1874,31,3
22300,1874,12,4
22301,1874,86,1
22301,1874,50,2
22301,1874,60,3
22301,1874,27,4
22306,1874,4,1
22306,1874,37,2
22306,1874,107,3
22306,1874,57,4
22307,1874,38,1
22307,1874,30,2
22307,1874,6,3
22307,1874,50,4
22304,1874,4,1
22304,1874,50,2
22304,1874,39,3
22304,1874,72,4
22305,1874,11,1
22305,1874,107,2
22305,1874,8,3
22305,1874,108,4
22308,1874,12,1
22308,1874,15,2
22308,1874,39,3
22308,1874,107,4
22309,1874,38,1
22309,1874,108,2
22309,1874,64,3
22309,1874,72,4
333069,1857,29,1
333069,1857,20,2
333069,1857,30,3
333069,1857,61,4
333068,1857,20,1
333068,1857,4,2
333068,1857,13,3
333068,1857,63,4
333067,1857,20,1
333067,1857,4,2
333067,1857,13,3
333067,1857,35,4
333066,1857,20,1
333066,1857,28,2
333066,1857,29,3
333066,1857,4,4
333065,1857,20,1
333065,1857,63,2
333065,1857,27,3
333065,1857,61,4
333064,1857,20,1
333064,1857,28,2
333064,1857,13,3
333064,1857,50,4
333063,1857,20,1
333063,1857,30,2
333063,1857,4,3
333063,1857,10,4
333062,1857,20,1
333062,1857,70,2
333062,1857,80,3
333062,1857,13,4
333061,1857,20,1
333061,1857,12,2
333061,1857,105,3
333061,1857,0,4
333060,1857,20,1
333060,1857,63,2
333060,1857,109,3
333060,1857,95,4
26108,1912,6,1
26108,1912,80,2
26108,1912,79,3
26108,1912,61,4
26109,1788,86,1
26109,1788,55,2
26109,1788,10,3
26109,1788,60,4
26104,1844,15,1
26104,1844,108,2
26104,1844,96,3
26104,1844,52,4
26105,1863,46,1
26105,1863,38,2
26105,1863,41,3
26105,1863,57,4
26106,1854,23,1
26106,1854,63,2
26106,1854,5,3
26106,1854,61,4
26107,1855,37,1
26107,1855,27,2
26107,1855,23,3
26107,1855,102,4
26100,1843,105,1
26100,1843,23,2
26100,1843,70,3
26100,1843,14,4
26101,1843,15,1
26101,1843,39,2
26101,1843,96,3
26101,1843,0,4
26102,1843,60,1
26102,1843,13,2
26102,1843,23,3
26102,1843,102,4
26103,1844,108,1
26103,1844,96,2
26103,1844,67,3
26103,1844,14,4
3416,1874,29,1
3416,1874,28,2
3416,1874,70,3
3416,1874,19,4
3417,1877,44,1
3417,1877,91,2
3417,1877,1,3
3417,1877,79,4
3412,1878,12,1
3412,1878,62,2
3412,1878,38,3
3412,1878,81,4
3413,1878,84,1
3413,1878,64,2
3413,1878,92,3
3413,1878,43,4
3410,1873,69,1
3410,1873,104,2
3410,1873,97,3
3410,1873,11,4
3411,1875,31,1
3411,1875,1,2
3411,1875,43,3
3411,1875,64,4
4869,1826,83,1
4869,1826,72,2
4869,1826,10,3
4869,1826,15,4
4862,1914,61,1
4862,1914,62,2
4862,1914,38,3
4862,1914,21,4
4863,1915,7,1
4863,1915,53,2
4863,1915,78,3
4863,1915,16,4
4860,1913,7,1
4860,1913,66,2
4860,1913,95,3
4860,1913,56,4
4861,1914,7,1
4861,1914,95,2
4861,1914,105,3
4861,1914,100,4
4866,1915,105,1
4866,1915,7,2
4866,1915,62,3
4866,1915,95,4
4867,1915,62,1
4867,1915,7,2
4867,1915,95,3
4867,1915,98,4
18480,1885,45,1
18480,1885,107,2
18480,1885,84,3
18480,1885,8,4
18481,1839,36,1
18481,1839,61,2
18481,1839,104,3
18481,1839,107,4
18482,1839,35,1
18482,1839,15,2
18482,1839,67,3
18482,1839,107,4
18483,1839,52,1
18483,1839,69,2
18483,1839,43,3
18483,1839,76,4
18484,1839,63,1
18484,1839,17,2
18484,1839,107,3
18484,1839,51,4
18487,1839,61,1
18487,1839,17,2
18487,1839,63,3
18487,1839,51,4
18488,1839,61,1
18488,1839,17,2
18488,1839,63,3
18488,1839,107,4
18489,1839,35,1
18489,1839,17,2
18489,1839,63,3
18489,1839,10,4
342801,1798,73,1
342801,1798,69,2
342801,1798,56,3
342801,1798,75,4
2005480690,1850,30,1
2005480690,1850,13,2
2005480690,1850,27,3
2005480690,1850,10,4
2005480692,1850,86,1
2005480692,1850,60,2
2005480692,1850,15,3
2005480692,1850,70,4
2006965859,1844,69,1
2006965859,1844,47,2
2006965859,1844,104,3
2006965859,1844,84,4
9290,1853,22,1
9290,1853,97,2
9290,1853,8,3
9290,1853,11,4
2005481564,1850,56,1
2005481564,1850,45,2
2005481564,1850,95,3
2005481564,1850,18,4
2005481567,1850,77,1
2005481567,1850,19,2
2005481567,1850,56,3
2005481567,1850,61,4
2005481561,1850,77,1
2005481561,1850,16,2
2005481561,1850,61,3
2005481561,1850,99,4
100500,1850,21,1
100500,1850,1,2
100500,1850,61,3
100500,1850,69,4
100502,1850,53,1
100502,1850,67,2
100502,1850,11,3
100502,1850,79,4
100503,1843,94,1
100503,1843,45,2
100503,1843,93,3
100503,1843,60,4
100505,1850,38,1
100505,1850,15,2
100505,1850,77,3
100505,1850,41,4
100506,1821,32,1
100506,1821,26,2
100506,1821,60,3
100506,1821,83,4
100507,1850,26,1
100507,1850,61,2
100507,1850,5,3
100507,1850,99,4
21803,1864,75,1
21803,1864,70,2
21803,1864,107,3
21803,1864,89,4
21804,1865,75,1
21804,1865,71,2
21804,1865,107,3
21804,1865,50,4
2006847065,1798,55,1
2006847065,1798,91,2
2006847065,1798,79,3
2006847065,1798,52,4
333699,1816,36,1
333699,1816,52,2
333699,1816,19,3
333699,1816,44,4
2005479952,1839,1,1
2005479952,1839,79,2
2005479952,1839,103,3
2005479952,1839,69,4
2005479950,1795,40,1
2005479950,1795,84,2
2005479950,1795,79,3
2005479950,1795,103,4
2005479959,1819,21,1
2005479959,1819,73,2
2005479959,1819,69,3
2005479959,1819,79,4
2006846670,1864,41,1
2006846670,1864,31,2
2006846670,1864,45,3
2006846670,1864,106,4
9149,1912,1,1
9149,1912,8,2
9149,1912,104,3
9149,1912,43,4
333909,1814,61,1
333909,1814,69,2
333909,1814,97,3
333909,1814,103,4
315706,1850,40,1
315706,1850,99,2
315706,1850,107,3
315706,1850,65,4
23109,1885,86,1
23109,1885,6,2
23109,1885,30,3
23109,1885,13,4
23102,1877,13,1
23102,1877,60,2
23102,1877,10,3
23102,1877,107,4
102148,1843,60,1
102148,1843,51,2
102148,1843,0,3
102148,1843,10,4
2006914981,1855,4,1
2006914981,1855,32,2
2006914981,1855,13,3
2006914981,1855,29,4
609,1796,83,1
609,1796,27,2
609,1796,51,3
609,1796,72,4
23106,1885,12,1
23106,1885,30,2
23106,1885,107,3
23106,1885,13,4
27396,1889,38,1
27396,1889,107,2
27396,1889,30,3
27396,1889,105,4
317892,1884,59,1
317892,1884,71,2
317892,1884,27,3
317892,1884,45,4
9964,1831,27,1
9964,1831,35,2
9964,1831,57,3
9964,1831,98,4
317893,1884,59,1
317893,1884,8,2
317893,1884,52,3
317893,1884,90,4
9963,1813,58,1
9963,1813,98,2
9963,1813,96,3
9963,1813,12,4
319511,1817,69,1
319511,1817,79,2
319511,1817,5,3
319511,1817,92,4
9968,1807,56,1
9968,1807,88,2
9968,1807,41,3
9968,1807,31,4
357,1869,36,1
357,1869,91,2
357,1869,39,3
357,1869,78,4
356,1865,91,1
356,1865,70,2
356,1865,71,3
356,1865,11,4
333903,1806,36,1
333903,1806,52,2
333903,1806,44,3
333903,1806,19,4
354,1844,9,1
354,1844,84,2
354,1844,75,3
354,1844,45,4
353,1857,77,1
353,1857,15,2
353,1857,14,3
353,1857,0,4
352,1824,67,1
352,1824,93,2
352,1824,36,3
352,1824,73,4
351,1880,85,1
351,1880,73,2
351,1880,39,3
351,1880,93,4
350,1880,93,1
350,1880,36,2
350,1880,73,3
350,1880,39,4
358,1889,21,1
358,1889,59,2
358,1889,8,3
358,1889,90,4
328249,1805,8,1
328249,1805,1,2
328249,1805,69,3
328249,1805,79,4
333906,1833,99,1
333906,1833,40,2
333906,1833,61,3
333906,1833,8,4
328246,1805,21,1
328246,1805,69,2
328246,1805,1,3
328246,1805,103,4
951,1796,31,1
951,1796,19,2
951,1796,71,3
951,1796,64,4
21350,1889,44,1
21350,1889,101,2
21350,1889,90,3
21350,1889,55,4
21351,1884,12,1
21351,1884,2,2
21351,1884,107,3
21351,1884,26,4
21352,1888,12,1
21352,1888,2,2
21352,1888,107,3
21352,1888,50,4
21354,1890,12,1
21354,1890,2,2
21354,1890,107,3
21354,1890,50,4
21355,1893,72,1
21355,1893,73,2
21355,1893,26,3
21355,1893,2,4
21357,1893,2,1
21357,1893,26,2
21357,1893,70,3
21357,1893,13,4
21358,1891,34,1
21358,1891,97,2
21358,1891,45,3
21358,1891,8,4
2785,1863,106,1
2785,1863,109,2
2785,1863,45,3
2785,1863,42,4
2784,1864,106,1
2784,1864,109,2
2784,1864,31,3
2784,1864,0,4
2787,1869,109,1
2787,1869,28,2
2787,1869,106,3
2787,1869,29,4
2786,1871,29,1
2786,1871,80,2
2786,1871,35,3
2786,1871,4,4
2780,1867,68,1
2780,1867,84,2
2780,1867,70,3
2780,1867,87,4
2783,1897,109,1
2783,1897,29,2
2783,1897,60,3
2783,1897,28,4
2782,1875,29,1
2782,1875,105,2
2782,1875,13,3
2782,1875,70,4
2789,1874,109,1
2789,1874,16,2
2789,1874,38,3
2789,1874,35,4
2788,1895,29,1
2788,1895,96,2
2788,1895,35,3
2788,1895,2,4
9464,1875,50,1
9464,1875,35,2
9464,1875,39,3
9464,1875,72,4
9461,1864,108,1
9461,1864,72,2
9461,1864,12,3
9461,1864,50,4
9460,1871,15,1
9460,1871,12,2
9460,1871,96,3
9460,1871,14,4
102450,1840,83,1
102450,1840,78,2
102450,1840,32,3
102450,1840,27,4
102452,1821,49,1
102452,1821,93,2
102452,1821,15,3
102452,1821,14,4
102453,1837,63,1
102453,1837,5,2
102453,1837,51,3
102453,1837,17,4
102454,1826,5,1
102454,1826,14,2
102454,1826,38,3
102454,1826,3,4
102457,1791,87,1
102457,1791,99,2
102457,1791,71,3
102457,1791,34,4
333888,1852,21,1
333888,1852,60,2
333888,1852,103,3
333888,1852,93,4
954,1798,77,1
954,1798,41,2
954,1798,19,3
954,1798,89,4
20408,1903,91,1
20408,1903,19,2
20408,1903,104,3
20408,1903,5,4
333882,1833,19,1
333882,1833,40,2
333882,1833,79,3
333882,1833,52,4
101595,1805,88,1
101595,1805,32,2
101595,1805,0,3
101595,1805,13,4
3523,1872,38,1
3523,1872,6,2
3523,1872,57,3
3523,1872,35,4
313849,1793,72,1
313849,1793,39,2
313849,1793,73,3
313849,1793,99,4
313847,1791,19,1
313847,1791,91,2
313847,1791,11,3
313847,1791,7,4
313844,1793,36,1
313844,1793,39,2
313844,1793,72,3
313844,1793,7,4
344061,1891,63,1
344061,1891,37,2
344061,1891,27,3
344061,1891,60,4
344060,1897,84,1
344060,1897,1,2
344060,1897,69,3
344060,1897,2,4
344063,1896,82,1
344063,1896,51,2
344063,1896,66,3
344063,1896,41,4
344062,1896,37,1
344062,1896,54,2
344062,1896,27,3
344062,1896,0,4
344065,1891,64,1
344065,1891,27,2
344065,1891,97,3
344065,1891,11,4
344064,1886,82,1
344064,1886,41,2
344064,1886,64,3
344064,1886,27,4
344066,1891,88,1
344066,1891,57,2
344066,1891,60,3
344066,1891,51,4
101161,1847,0,1
101161,1847,23,2
101161,1847,10,3
101161,1847,98,4
101163,1837,86,1
101163,1837,60,2
101163,1837,51,3
101163,1837,27,4
101162,1836,109,1
101162,1836,60,2
101162,1836,0,3
101162,1836,87,4
101164,1831,60,1
101164,1831,13,2
101164,1831,51,3
101164,1831,70,4
101167,1853,86,1
101167,1853,60,2
101167,1853,13,3
101167,1853,46,4
101166,1836,30,1
101166,1836,35,2
101166,1836,15,3
101166,1836,96,4
27174,1851,17,1
27174,1851,107,2
27174,1851,45,3
27174,1851,14,4
27175,1870,12,1
27175,1870,50,2
27175,1870,107,3
27175,1870,79,4
27173,1850,3,1
27173,1850,11,2
27173,1850,99,3
27173,1850,26,4
3681,1840,85,1
3681,1840,47,2
3681,1840,52,3
3681,1840,5,4
337122,1805,86,1
337122,1805,27,2
337122,1805,32,3
337122,1805,10,4
337123,1816,74,1
337123,1816,31,2
337123,1816,27,3
337123,1816,108,4
337124,1817,86,1
337124,1817,35,2
337124,1817,27,3
337124,1817,0,4
337125,1832,86,1
337125,1832,60,2
337125,1832,13,3
337125,1832,26,4
337128,1798,47,1
337128,1798,8,2
337128,1798,84,3
337128,1798,97,4
337129,1806,104,1
337129,1806,11,2
337129,1806,8,3
337129,1806,63,4
321439,1871,69,1
321439,1871,11,2
321439,1871,104,3
321439,1871,103,4
321438,1870,83,1
321438,1870,63,2
321438,1870,96,3
321438,1870,0,4
321433,1866,3,1
321433,1866,17,2
321433,1866,87,3
321433,1866,11,4
321437,1868,83,1
321437,1868,32,2
321437,1868,58,3
321437,1868,57,4
321435,1868,36,1
321435,1868,10,2
321435,1868,50,3
321435,1868,51,4
13724,1845,100,1
13724,1845,28,2
13724,1845,46,3
13724,1845,4,4
3390,1812,47,1
3390,1812,8,2
3390,1812,65,3
3390,1812,84,4
13727,1846,100,1
13727,1846,4,2
13727,1846,29,3
13727,1846,70,4
3392,1815,65,1
3392,1815,84,2
3392,1815,94,3
3392,1815,81,4
317438,1825,69,1
317438,1825,40,2
317438,1825,76,3
317438,1825,61,4
317439,1825,5,1
317439,1825,69,2
317439,1825,7,3
317439,1825,109,4
317436,1825,61,1
317436,1825,25,2
317436,1825,5,3
317436,1825,2,4
317437,1825,67,1
317437,1825,61,2
317437,1825,39,3
317437,1825,25,4
